Compound::DB00746,-1.5130668
Compound::DB00718,-1.518315
Compound::DB01065,-1.5207152
Compound::DB01205,-1.5212779
Compound::DB01137,-1.5229592
Compound::DB08894,-1.5239652
Compound::DB00813,-1.5308702
Compound::DB01157,-1.5316558
Compound::DB04570,-1.5430844
Compound::DB00459,-1.5503207
Compound::DB01752,-1.5541704
Compound::DB00775,-1.5559713
Compound::DB01610,-1.5563475
Compound::DB00877,-1.5568044
Compound::DB01133,-1.5600375
Compound::DB00586,-1.560418
Compound::DB00571,-1.5625823
Compound::DB00443,-1.5666194
Compound::DB04652,-1.5685335
Compound::DB01022,-1.571149
Compound::DB00841,-1.5733646
Compound::DB00603,-1.5738032
Compound::DB00672,-1.5754199
Compound::DB00479,-1.5784351
Compound::DB01416,-1.5793905
Compound::DB00939,-1.580786
Compound::DB00997,-1.5825831
Compound::DB00305,-1.5832461
Compound::DB01406,-1.5835273
Compound::DB00695,-1.5850897
Compound::DB01129,-1.586567
Compound::DB11656,-1.5872104
Compound::DB00864,-1.5878856
Compound::DB00495,-1.5879167
Compound::DB04866,-1.5891272
Compound::DB01015,-1.5955697
Compound::DB00675,-1.5971264
Compound::DB00894,-1.5993067
Compound::DB01241,-1.6032073
Compound::DB00687,-1.6072557
Compound::DB00477,-1.612503
Compound::DB00421,-1.6153337
Compound::DB00995,-1.6191542
Compound::DB00790,-1.6209488
Compound::DB00363,-1.6237777
Compound::DB00080,-1.6294981
Compound::DB00577,-1.6298823
Compound::DB00760,-1.6325071
Compound::DB00279,-1.633411
Compound::DB06742,-1.6362493
Compound::DB11118,-1.6371748
Compound::DB00674,-1.6379085
Compound::DB01072,-1.6411403
Compound::DB01026,-1.6460041
Compound::DB00035,-1.6468256
Compound::DB00683,-1.6494912
Compound::DB00715,-1.6540222
Compound::DB11094,-1.6561105
Compound::DB01326,-1.6564431
Compound::DB00249,-1.6571347
Compound::DB00398,-1.657959
Compound::DB00934,-1.6607529
Compound::DB01242,-1.6626089
Compound::DB00472,-1.66398
Compound::DB00582,-1.6661799
Compound::DB00641,-1.6693414
Compound::DB00626,-1.6697463
Compound::DB01067,-1.669748
Compound::DB09353,-1.6702178
Compound::DB12863,-1.6727842
Compound::DB04540,-1.6730677
Compound::DB01124,-1.6733993
Compound::DB01167,-1.6735342
Compound::DB01645,-1.6743865
Compound::DB00501,-1.6745987
Compound::DB06774,-1.6756405
Compound::DB04743,-1.6792504
Compound::DB00994,-1.6796925
Compound::DB01586,-1.6834238
Compound::DB01045,-1.6855614
Compound::DB01229,-1.68605
Compound::DB00651,-1.6967717
Compound::DB00962,-1.697356
Compound::DB00642,-1.6991994
Compound::DB00502,-1.6999733
Compound::DB02772,-1.7022991
Compound::DB00955,-1.7031952
Compound::DB01108,-1.7045511
Compound::DB00471,-1.7085836
Compound::DB12116,-1.7112663
Compound::DB00684,-1.7150444
Compound::DB01041,-1.7157106
Compound::DB00829,-1.7157271
Compound::DB11797,-1.7178066
Compound::DB04835,-1.7183809
Compound::DB00631,-1.720024
Compound::DB00541,-1.7222229
Compound::DB00908,-1.7250005
Compound::DB00465,-1.7262735
Compound::DB01166,-1.7281508
Compound::DB01329,-1.7283593
Compound::DB00104,-1.7286143
Compound::DB00140,-1.7302719
Compound::DB00458,-1.7358534
Compound::DB00608,-1.7382752
Compound::DB01330,-1.7388576
Compound::DB01211,-1.740011
Compound::DB00666,-1.7422516
Compound::DB00432,-1.7461889
Compound::DB00438,-1.7476039
Compound::DB04786,-1.7516962
Compound::DB01224,-1.7531319
Compound::DB00518,-1.7557771
Compound::DB01420,-1.763551
Compound::DB00812,-1.7672086
Compound::DB00399,-1.7684534
Compound::DB00159,-1.7688109
Compound::DB00804,-1.7700855
Compound::DB01431,-1.7701914
Compound::DB00492,-1.7728453
Compound::DB01139,-1.7749097
Compound::DB00882,-1.7760178
Compound::DB06710,-1.7796974
Compound::DB00456,-1.7809621
Compound::DB00176,-1.7814213
Compound::DB00359,-1.7832108
Compound::DB01395,-1.7876341
Compound::DB00974,-1.7884696
Compound::DB00661,-1.7885149
Compound::DB00348,-1.7890097
Compound::DB00734,-1.792691
Compound::DB00136,-1.7958596
Compound::DB01190,-1.7977775
Compound::DB01069,-1.7984484
Compound::DB00795,-1.7995682
Compound::DB00490,-1.8004725
Compound::DB00798,-1.8007902
Compound::DB14128,-1.8012965
Compound::DB00445,-1.8014916
Compound::DB00789,-1.8018643
Compound::DB00440,-1.8033887
Compound::DB00822,-1.803752
Compound::DB00749,-1.8042028
Compound::DB01421,-1.8106921
Compound::DB00694,-1.812789
Compound::DB01708,-1.8129653
Compound::DB00341,-1.813302
Compound::DB00208,-1.8164604
Compound::DB00863,-1.8167901
Compound::DB00295,-1.8199995
Compound::DB01223,-1.820829
Compound::DB00303,-1.8221447
Compound::DB00535,-1.8222879
Compound::DB00884,-1.8250262
Compound::DB01150,-1.8255302
Compound::DB00271,-1.8302803
Compound::DB00713,-1.8320438
Compound::DB04297,-1.8327376
Compound::DB01142,-1.8343271
Compound::DB00555,-1.8354709
Compound::DB01009,-1.8367414
Compound::DB01118,-1.8395138
Compound::DB00700,-1.8410597
Compound::DB01172,-1.8410661
Compound::DB00351,-1.8425074
Compound::DB00014,-1.8428838
Compound::DB00839,-1.8444026
Compound::DB00273,-1.8446538
Compound::DB00567,-1.8468255
Compound::DB01109,-1.8469748
Compound::DB06812,-1.8478272
Compound::DB00451,-1.8499775
Compound::DB00808,-1.850205
Compound::DB00781,-1.8517716
Compound::DB00284,-1.8530164
Compound::DB13674,-1.853741
Compound::DB04839,-1.8538488
Compound::DB01380,-1.8550707
Compound::DB00452,-1.8561367
Compound::DB00970,-1.8569671
Compound::DB08877,-1.8581052
Compound::DB00880,-1.8583306
Compound::DB00678,-1.8584021
Compound::DB00731,-1.8587661
Compound::DB00207,-1.85882
Compound::DB00975,-1.8616891
Compound::DB00803,-1.8650602
Compound::DB01105,-1.8652222
Compound::DB00605,-1.8663999
Compound::DB00887,-1.8670433
Compound::DB00476,-1.8673391
Compound::DB00337,-1.8682867
Compound::DB01140,-1.8683165
Compound::DB06817,-1.8751819
Compound::DB01415,-1.8752773
Compound::DB01274,-1.8762043
Compound::DB01409,-1.8765322
Compound::DB12052,-1.8775281
Compound::DB00242,-1.8801711
Compound::DB01611,-1.8835608
Compound::DB08873,-1.885709
Compound::DB01111,-1.8869241
Compound::DB01285,-1.8882215
Compound::DB00978,-1.8884059
Compound::DB01248,-1.8890989
Compound::DB00143,-1.8906217
Compound::DB01332,-1.8917028
Compound::DB00833,-1.8937415
Compound::DB00773,-1.8975569
Compound::DB08911,-1.8980441
Compound::DB00743,-1.8982557
Compound::DB00215,-1.8995175
Compound::DB01149,-1.9034553
Compound::DB01104,-1.9040298
Compound::DB00531,-1.9041508
Compound::DB01053,-1.9042953
Compound::DB00252,-1.9043148
Compound::DB00704,-1.904585
Compound::DB00199,-1.9077092
Compound::DB00602,-1.9091299
Compound::DB00107,-1.9098601
Compound::DB00689,-1.912229
Compound::DB04918,-1.9123558
Compound::DB01135,-1.9127556
Compound::DB02285,-1.9174932
Compound::DB01175,-1.9187127
Compound::DB00612,-1.9201629
Compound::DB00200,-1.920228
Compound::DB00225,-1.9203061
Compound::DB04815,-1.9214132
Compound::DB06777,-1.9216526
Compound::DB01017,-1.9219292
Compound::DB00569,-1.9224895
Compound::DB01536,-1.9248258
Compound::DB00321,-1.9272047
Compound::DB04895,-1.9280311
Compound::DB00692,-1.9282023
Compound::DB00194,-1.9322648
Compound::DB00390,-1.9336424
Compound::DB01254,-1.9340146
Compound::DB01066,-1.9348025
Compound::DB02789,-1.9348662
Compound::DB05676,-1.9358984
Compound::DB01046,-1.9371136
Compound::DB01384,-1.9423645
Compound::DB00533,-1.9450829
Compound::DB01280,-1.9476041
Compound::DB00294,-1.9494482
Compound::DB00910,-1.9507039
Compound::DB00572,-1.9513657
Compound::DB00625,-1.9516014
Compound::DB00333,-1.9524672
Compound::DB00872,-1.9526758
Compound::DB00619,-1.9540688
Compound::DB13038,-1.9543029
Compound::DB00300,-1.956543
Compound::DB00907,-1.957081
Compound::DB00903,-1.9580654
Compound::DB00685,-1.9600675
Compound::DB01249,-1.961255
Compound::DB00038,-1.9614246
Compound::DB00782,-1.9661157
Compound::DB01264,-1.9668466
Compound::DB01059,-1.9679663
Compound::DB00412,-1.9679818
Compound::DB00665,-1.968535
Compound::DB01128,-1.9692824
Compound::DB02587,-1.9698799
Compound::DB00447,-1.9699816
Compound::DB04005,-1.970044
Compound::DB01151,-1.9710658
Compound::DB00507,-1.9713358
Compound::DB00338,-1.971372
Compound::DB01002,-1.9716445
Compound::DB00380,-1.9718077
Compound::DB00800,-1.972921
Compound::DB00264,-1.9733816
Compound::DB00554,-1.9745766
Compound::DB00897,-1.9748902
Compound::DB00118,-1.9761751
Compound::DB00820,-1.9768511
Compound::DB12789,-1.9772316
Compound::DB02315,-1.9792178
Compound::DB00650,-1.9798177
Compound::DB11446,-1.9803628
Compound::DB01267,-1.9818574
Compound::DB00327,-1.9852353
Compound::DB00861,-1.9868242
Compound::DB00186,-1.9868397
Compound::DB00067,-1.9886463
Compound::DB00821,-1.9893945
Compound::DB01097,-1.9900284
Compound::DB01643,-1.9911145
Compound::DB00764,-1.9913179
Compound::DB01208,-1.9915912
Compound::DB00697,-1.992013
Compound::DB06480,-1.9922922
Compound::DB15127,-1.9960415
Compound::DB02600,-1.998793
Compound::DB01006,-1.99898
Compound::DB01148,-1.9998368
Compound::DB00402,-2.0009344
Compound::DB01324,-2.0041509
Compound::DB01601,-2.0049603
Compound::DB00267,-2.0068266
Compound::DB01333,-2.0071385
Compound::DB00606,-2.0076396
Compound::DB00430,-2.010325
Compound::DB02431,-2.0104547
Compound::DB00669,-2.010747
Compound::DB00358,-2.0114799
Compound::DB00213,-2.0116806
Compound::DB01058,-2.0156496
Compound::DB06212,-2.0178692
Compound::DB14681,-2.0180752
Compound::DB01203,-2.0214193
Compound::DB00469,-2.0225554
Compound::DB01204,-2.0239663
Compound::DB00401,-2.0263987
Compound::DB06705,-2.0273616
Compound::DB00372,-2.0283148
Compound::DB00598,-2.0293028
Compound::DB00991,-2.0301313
Compound::DB13156,-2.0303633
Compound::DB00175,-2.0306315
Compound::DB00562,-2.0314147
Compound::DB00246,-2.0333986
Compound::DB00503,-2.0352879
Compound::DB00976,-2.0437706
Compound::DB01418,-2.0469258
Compound::DB00927,-2.047387
Compound::DB00285,-2.048131
Compound::DB01016,-2.0548038
Compound::DB04574,-2.055824
Compound::DB00227,-2.0565503
Compound::DB00646,-2.0572221
Compound::DB00710,-2.0576165
Compound::DB06623,-2.0602
Compound::DB00570,-2.0634835
Compound::DB00280,-2.0637681
Compound::DB01238,-2.064301
Compound::DB00980,-2.0655534
Compound::DB04953,-2.0685363
Compound::DB06558,-2.0688062
Compound::DB01110,-2.0694354
Compound::DB00581,-2.0695946
Compound::DB12961,-2.070428
Compound::DB08905,-2.070662
Compound::DB01232,-2.0716615
Compound::DB00291,-2.0727534
Compound::DB00274,-2.073252
Compound::DB13242,-2.0739825
Compound::DB00314,-2.0742667
Compound::DB00814,-2.0753975
Compound::DB08437,-2.0766127
Compound::DB06230,-2.0773118
Compound::DB01413,-2.077577
Compound::DB02247,-2.0789595
Compound::DB01250,-2.0797756
Compound::DB02329,-2.081388
Compound::DB05791,-2.0821242
Compound::DB09107,-2.0827837
Compound::DB08899,-2.0847476
Compound::DB11393,-2.0848753
Compound::DB00690,-2.0856688
Compound::DB00404,-2.0866404
Compound::DB05034,-2.087915
Compound::DB01628,-2.0896707
Compound::DB00007,-2.0898654
Compound::DB01036,-2.0907428
Compound::DB13089,-2.0907881
Compound::DB01268,-2.091486
Compound::DB00921,-2.0919967
Compound::DB04868,-2.0931497
Compound::DB05521,-2.0941546
Compound::DB14104,-2.0953696
Compound::DB03585,-2.095904
Compound::DB00254,-2.0981202
Compound::DB00722,-2.099638
Compound::DB00972,-2.1004548
Compound::DB00319,-2.103667
Compound::DB12290,-2.104026
Compound::DB03450,-2.1068335
Compound::DB00923,-2.106897
Compound::DB06209,-2.1085443
Compound::DB00762,-2.1103568
Compound::DB00183,-2.111267
Compound::DB00736,-2.1113517
Compound::DB06431,-2.1116972
Compound::DB11366,-2.112807
Compound::DB00842,-2.1146843
Compound::DB01182,-2.1147413
Compound::DB12637,-2.117881
Compound::DB08897,-2.1194618
Compound::DB00989,-2.1196976
Compound::DB01032,-2.1207373
Compound::DB00410,-2.1208205
Compound::DB08934,-2.12237
Compound::DB00530,-2.1232321
Compound::DB01216,-2.1238215
Compound::DB01812,-2.1238964
Compound::DB01288,-2.1263475
Compound::DB06335,-2.1291149
Compound::DB00332,-2.1294527
Compound::DB00597,-2.129776
Compound::DB00500,-2.129897
Compound::DB00621,-2.1303368
Compound::DB00648,-2.130356
Compound::DB05804,-2.1310132
Compound::DB03708,-2.131689
Compound::DB09091,-2.1322496
Compound::DB00584,-2.1327581
Compound::DB01410,-2.1331608
Compound::DB00384,-2.1332364
Compound::DB00873,-2.133852
Compound::DB00580,-2.1354
Compound::DB01014,-2.1356902
Compound::DB00218,-2.137209
Compound::DB01283,-2.137215
Compound::DB00588,-2.137882
Compound::DB04812,-2.140221
Compound::DB02015,-2.140784
Compound::DB02010,-2.1436121
Compound::DB01021,-2.1437697
Compound::DB00308,-2.145472
Compound::DB01399,-2.1474352
Compound::DB00953,-2.1490922
Compound::DB06813,-2.14942
Compound::DB00497,-2.1497242
Compound::DB00394,-2.1540198
Compound::DB01558,-2.1555855
Compound::DB01042,-2.1591313
Compound::DB01136,-2.1604736
Compound::DB00132,-2.160827
Compound::DB00774,-2.1615393
Compound::DB04335,-2.1628652
Compound::DB00229,-2.1630406
Compound::DB06702,-2.1654937
Compound::DB03615,-2.1663685
Compound::DB00436,-2.1665525
Compound::DB06616,-2.1675363
Compound::DB04828,-2.1688437
Compound::DB02656,-2.1702833
Compound::DB01852,-2.1706667
Compound::DB00540,-2.170746
Compound::DB00585,-2.1716518
Compound::DB01103,-2.174172
Compound::DB01186,-2.174784
Compound::DB00193,-2.1764848
Compound::DB00311,-2.1771107
Compound::DB01184,-2.177952
Compound::DB04216,-2.1781244
Compound::DB11672,-2.1781921
Compound::DB00178,-2.1786184
Compound::DB01261,-2.180547
Compound::DB01320,-2.1810317
Compound::DB04845,-2.182794
Compound::DB00169,-2.1839085
Compound::DB06292,-2.184506
Compound::DB01215,-2.1864536
Compound::DB04557,-2.1867456
Compound::DB00747,-2.1880054
Compound::DB01328,-2.1885145
Compound::DB00464,-2.1887836
Compound::DB06154,-2.1890879
Compound::DB00275,-2.1895146
Compound::DB06695,-2.1903777
Compound::DB00206,-2.1915889
Compound::DB09027,-2.1930163
Compound::DB11989,-2.194822
Compound::DB00524,-2.1957858
Compound::DB00834,-2.1964765
Compound::DB01088,-2.1966207
Compound::DB02056,-2.1967232
Compound::DB00299,-2.1967394
Compound::DB02424,-2.1975734
Compound::DB00400,-2.1980236
Compound::DB00924,-2.2002757
Compound::DB04555,-2.200482
Compound::DB00296,-2.2007768
Compound::DB00845,-2.200864
Compound::DB00270,-2.201
Compound::DB05294,-2.203672
Compound::DB02266,-2.2037277
Compound::DB00444,-2.2070067
Compound::DB00370,-2.2093887
Compound::DB06268,-2.2100272
Compound::DB02901,-2.2102504
Compound::DB01185,-2.2149055
Compound::DB00679,-2.2150228
Compound::DB06759,-2.2159948
Compound::DB06590,-2.216649
Compound::DB00482,-2.2176902
Compound::DB06800,-2.218064
Compound::DB00981,-2.2201202
Compound::DB06402,-2.2201855
Compound::DB01414,-2.2203803
Compound::DB01200,-2.223812
Compound::DB01325,-2.2250216
Compound::DB00286,-2.2312922
Compound::DB00926,-2.2318933
Compound::DB06149,-2.2352295
Compound::DB03205,-2.2364976
Compound::DB06809,-2.2373025
Compound::DB06414,-2.2380967
Compound::DB12126,-2.2404985
Compound::DB06683,-2.2422082
Compound::DB09066,-2.243452
Compound::DB00487,-2.2435381
Compound::DB04808,-2.2472336
Compound::DB01225,-2.2489405
Compound::DB00628,-2.249018
Compound::DB06228,-2.2500103
Compound::DB00448,-2.250726
Compound::DB04817,-2.2514522
Compound::DB06589,-2.2528799
Compound::DB07715,-2.254225
Compound::DB00857,-2.2543607
Compound::DB01600,-2.2555165
Compound::DB00523,-2.2556958
Compound::DB00381,-2.2561884
Compound::DB13182,-2.2575955
Compound::DB06196,-2.2583182
Compound::DB08895,-2.2586315
Compound::DB00946,-2.2586854
Compound::DB01092,-2.2591772
Compound::DB00343,-2.262754
Compound::DB00607,-2.2628582
Compound::DB00307,-2.262911
Compound::DB00656,-2.2635975
Compound::DB04729,-2.2636409
Compound::DB08824,-2.2639153
Compound::DB00468,-2.2645826
Compound::DB01397,-2.2654142
Compound::DB01098,-2.265692
Compound::DB00335,-2.2664194
Compound::DB02925,-2.2693639
Compound::DB00977,-2.2720082
Compound::DB13751,-2.273536
Compound::DB13393,-2.2751532
Compound::DB00705,-2.2785609
Compound::DB08964,-2.2789521
Compound::DB00373,-2.279477
Compound::DB03614,-2.2798672
Compound::DB09038,-2.281249
Compound::DB09216,-2.282317
Compound::DB01419,-2.282459
Compound::DB00081,-2.2827613
Compound::DB00041,-2.2832942
Compound::DB00391,-2.2842078
Compound::DB00238,-2.2845573
Compound::DB00393,-2.2847023
Compound::DB01029,-2.2854097
Compound::DB01120,-2.285593
Compound::DB00180,-2.2859898
Compound::DB08910,-2.2882988
Compound::DB06234,-2.2885997
Compound::DB06543,-2.289491
Compound::DB00983,-2.2897978
Compound::DB01578,-2.2912695
Compound::DB06696,-2.2919655
Compound::DB00643,-2.2922657
Compound::DB00266,-2.292287
Compound::DB01144,-2.292414
Compound::DB04920,-2.293316
Compound::DB10317,-2.2936168
Compound::DB01044,-2.2952187
Compound::DB13424,-2.2977972
Compound::DB00232,-2.2982903
Compound::DB00559,-2.2985752
Compound::DB00717,-2.2988162
Compound::DB00323,-2.2989175
Compound::DB06755,-2.300837
Compound::DB09421,-2.3009477
Compound::DB11380,-2.3022323
Compound::DB01401,-2.3023973
Compound::DB09268,-2.3064706
Compound::DB00686,-2.3066905
Compound::DB13145,-2.3075905
Compound::DB01195,-2.3076308
Compound::DB00276,-2.3091896
Compound::DB00706,-2.3092
Compound::DB01100,-2.309206
Compound::DB00590,-2.3115246
Compound::DB02703,-2.3128915
Compound::DB00310,-2.3132122
Compound::DB00261,-2.3139338
Compound::DB00831,-2.3164608
Compound::DB09139,-2.3174186
Compound::DB04263,-2.3178983
Compound::DB06282,-2.3193986
Compound::DB01587,-2.3196137
Compound::DB11120,-2.3205588
Compound::DB01196,-2.3205914
Compound::DB01147,-2.3214471
Compound::DB00604,-2.321651
Compound::DB11410,-2.3248572
Compound::DB03619,-2.3259706
Compound::DB09163,-2.3260188
Compound::DB00433,-2.3278174
Compound::DB00050,-2.3309999
Compound::DB11750,-2.331867
Compound::DB06119,-2.332109
Compound::DB11251,-2.333039
Compound::DB02300,-2.3333154
Compound::DB14086,-2.3347855
Compound::DB00428,-2.335584
Compound::DB00778,-2.335956
Compound::DB02025,-2.336909
Compound::DB15579,-2.3370485
Compound::DB00442,-2.3370676
Compound::DB12058,-2.3372302
Compound::DB09123,-2.337587
Compound::DB04552,-2.3386588
Compound::DB00017,-2.3390052
Compound::DB01583,-2.3399894
Compound::DB00361,-2.3411365
Compound::DB04690,-2.3441875
Compound::DB08893,-2.3446538
Compound::DB00817,-2.3448668
Compound::DB12864,-2.3453317
Compound::DB06689,-2.346695
Compound::DB00297,-2.3489368
Compound::DB00365,-2.3503582
Compound::DB01407,-2.350638
Compound::DB01411,-2.351499
Compound::DB05767,-2.3527787
Compound::DB00455,-2.354624
Compound::DB03601,-2.3552084
Compound::DB09276,-2.3552222
Compound::DB07352,-2.3556476
Compound::DB00434,-2.3559344
Compound::DB00403,-2.3571103
Compound::DB09149,-2.3574028
Compound::DB06737,-2.3581195
Compound::DB06203,-2.3598664
Compound::DB00526,-2.3603597
Compound::DB00776,-2.3608027
Compound::DB00467,-2.3609667
Compound::DB00938,-2.3617857
Compound::DB04348,-2.361928
Compound::DB00367,-2.3625863
Compound::DB01599,-2.3646564
Compound::DB01117,-2.3654099
Compound::DB08604,-2.3654306
Compound::DB00622,-2.365593
Compound::DB00578,-2.3672626
Compound::DB01074,-2.3675392
Compound::DB11526,-2.3675504
Compound::DB01095,-2.3677232
Compound::DB09082,-2.3683846
Compound::DB09287,-2.3697946
Compound::DB00876,-2.3699086
Compound::DB00243,-2.3709564
Compound::DB00466,-2.3717995
Compound::DB09299,-2.3718538
Compound::DB08907,-2.3726
Compound::DB09281,-2.3738291
Compound::DB00481,-2.3740323
Compound::DB00214,-2.3743367
Compound::DB00920,-2.3746533
Compound::DB00188,-2.3758695
Compound::DB09015,-2.3789625
Compound::DB00756,-2.3791027
Compound::DB00202,-2.3793805
Compound::DB01177,-2.3795242
Compound::DB09050,-2.3815086
Compound::DB05105,-2.3826191
Compound::DB08869,-2.3841376
Compound::DB00701,-2.38447
Compound::DB01023,-2.38558
Compound::DB00425,-2.3872957
Compound::DB00758,-2.3875701
Compound::DB06700,-2.3885748
Compound::DB00918,-2.3887584
Compound::DB00867,-2.389765
Compound::DB00618,-2.3920064
Compound::DB08906,-2.3920472
Compound::DB12670,-2.3920982
Compound::DB00470,-2.3931546
Compound::DB00377,-2.3935661
Compound::DB00431,-2.3935974
Compound::DB00309,-2.3945072
Compound::DB00268,-2.3956237
Compound::DB09270,-2.3961525
Compound::DB10805,-2.396193
Compound::DB00301,-2.3963118
Compound::DB00843,-2.3977995
Compound::DB00565,-2.3988314
Compound::DB04626,-2.400484
Compound::DB09288,-2.4009435
Compound::DB08904,-2.400999
Compound::DB08868,-2.4019332
Compound::DB12310,-2.4022992
Compound::DB01087,-2.4027042
Compound::DB00932,-2.4033964
Compound::DB01590,-2.4049304
Compound::DB04838,-2.40585
Compound::DB01607,-2.4061007
Compound::DB04576,-2.406609
Compound::DB08896,-2.4092083
Compound::DB00220,-2.4109297
Compound::DB00255,-2.4110034
Compound::DB00483,-2.4116623
Compound::DB13056,-2.4124377
Compound::DB01083,-2.412983
Compound::DB00549,-2.4135742
Compound::DB01436,-2.41376
Compound::DB00342,-2.4149516
Compound::DB00528,-2.4163845
Compound::DB00439,-2.4166303
Compound::DB02640,-2.4166894
Compound::DB13118,-2.417585
Compound::DB00543,-2.417869
Compound::DB11003,-2.4189591
Compound::DB00245,-2.418988
Compound::DB02169,-2.420046
Compound::DB08912,-2.4223664
Compound::DB06595,-2.4225028
Compound::DB01954,-2.4231467
Compound::DB13609,-2.423398
Compound::DB00417,-2.4247828
Compound::DB09075,-2.4249392
Compound::DB00257,-2.425079
Compound::DB06271,-2.4255834
Compound::DB11050,-2.426005
Compound::DB01403,-2.4278777
Compound::DB00966,-2.4281316
Compound::DB08846,-2.4291804
Compound::DB00673,-2.4295604
Compound::DB00195,-2.4310076
Compound::DB00349,-2.4314861
Compound::DB00655,-2.4324915
Compound::DB11642,-2.4333096
Compound::DB00850,-2.4337497
Compound::DB13069,-2.4340568
Compound::DB04977,-2.434953
Compound::DB12028,-2.4353313
Compound::DB05015,-2.4364958
Compound::DB00745,-2.4377804
Compound::DB06160,-2.438018
Compound::DB11817,-2.4386082
Compound::DB00623,-2.4394908
Compound::DB01219,-2.4395657
Compound::DB00967,-2.439999
Compound::DB04703,-2.4405973
Compound::DB00990,-2.4432468
Compound::DB00222,-2.4444513
Compound::DB01430,-2.4449825
Compound::DB06210,-2.4468386
Compound::DB01113,-2.447006
Compound::DB03756,-2.4472542
Compound::DB00904,-2.447803
Compound::DB00231,-2.4478407
Compound::DB01062,-2.4485507
Compound::DB00457,-2.448657
Compound::DB03312,-2.4497557
Compound::DB06736,-2.450161
Compound::DB01452,-2.452689
Compound::DB09031,-2.4531727
Compound::DB05245,-2.453313
Compound::DB04115,-2.453817
Compound::DB12025,-2.453987
Compound::DB00289,-2.454028
Compound::DB08439,-2.4547462
Compound::DB12078,-2.4548535
Compound::DB00153,-2.4554524
Compound::DB10343,-2.455815
Compound::DB08951,-2.4572232
Compound::DB12946,-2.4579356
Compound::DB13560,-2.459522
Compound::DB06186,-2.4613798
Compound::DB06750,-2.4615402
Compound::DB01281,-2.4617288
Compound::DB00168,-2.4617646
Compound::DB01603,-2.4636717
Compound::DB00204,-2.4637485
Compound::DB00615,-2.463921
Compound::DB09079,-2.4657073
Compound::DB05273,-2.4675488
Compound::DB00137,-2.4676754
Compound::DB06796,-2.468096
Compound::DB08865,-2.4684253
Compound::DB00637,-2.469244
Compound::DB02546,-2.4710991
Compound::DB00460,-2.4717715
Compound::DB08860,-2.471947
Compound::DB11438,-2.4723067
Compound::DB00514,-2.472394
Compound::DB10804,-2.473854
Compound::DB00802,-2.4741676
Compound::DB01992,-2.4780712
Compound::DB00875,-2.478239
Compound::DB00318,-2.4787169
Compound::DB09046,-2.4788585
Compound::DB13006,-2.478952
Compound::DB01359,-2.4789982
Compound::DB01396,-2.480294
Compound::DB00022,-2.480939
